ParentKey	LineNum	ManufacturerSerialNumber	InternalSerialNumber	ExpiryDate	ManufactureDate	ReceptionDate	WarrantyStart	WarrantyEnd	Location	Notes	BatchID	SystemSerialNumber	BaseLineNumber	Quantity	TrackingNote	TrackingNoteLine	ItemCode
DocNum	LineNum	MnfSerial	DistNumber	ExpDate	MnfDate	InDate	GrntStart	GrntExp	Location	Notes	LotNumber	SysNumber	DocLineNum	Quantity	TrackingNt	TrackiNtLn	ItemCode
2		ADA-000016	ADA-000016		20201031	20201031				ACD-006A			0	1			ACD-006A
2		ADA-000017	ADA-000017		20201031	20201031				ACD-006A			0	1			ACD-006A
2		ADA-000018	ADA-000018		20201031	20201031				ACD-006A			0	1			ACD-006A
2		ADA-000019	ADA-000019		20201031	20201031				ACD-006A			0	1			ACD-006A
2		ADA-000020	ADA-000020		20201031	20201031				ACD-006A			0	1			ACD-006A
2		ADA-000021	ADA-000021		20201031	20201031				ACD-006A			0	1			ACD-006A
2		ADA-000035	ADA-000035		20201031	20201031				TMA54ZBT			1	1			TMA54ZBT
2		ADA-000036	ADA-000036		20201031	20201031				VIPER30			2	1			VIPER30
2		ADA-000041	ADA-000041		20201031	20201031				EDA50			3	1			EDA50
2		ADA-000042	ADA-000042		20201031	20201031				EDA50			3	1			EDA50
2		ADA-000043	ADA-000043		20201031	20201031				EDA50			3	1			EDA50
2		ADA-000044	ADA-000044		20201031	20201031				EDA50			3	1			EDA50
2		ADA-000045	ADA-000045		20201031	20201031				EDA50			3	1			EDA50
2		ADA-000049	ADA-000049		20201031	20201031				V2XME-U			4	1			V2XME-U
2		ADA-000050	ADA-000050		20201031	20201031				V2XME-U			4	1			V2XME-U
2		ADA-000051	ADA-000051		20201031	20201031				V2XME-U			4	1			V2XME-U
2		ADA-000064	ADA-000064		20201031	20201031				CM15R US DB			5	1			CM15R US DB
2		ADA-000065	ADA-000065		20201031	20201031				CM15R US DB			5	1			CM15R US DB
2		ADA-000066	ADA-000066		20201031	20201031				CM15R US DB			5	1			CM15R US DB
2		ADA-000067	ADA-000067		20201031	20201031				CM15R US DB			5	1			CM15R US DB
2		ADA-000068	ADA-000068		20201031	20201031				CM15R US DB			5	1			CM15R US DB
2		ADA-000123	ADA-000123		20201031	20201031				CM15R US BK			6	1			CM15R US BK
2		ADA-000124	ADA-000124		20201031	20201031				CM15R US BK			6	1			CM15R US BK
2		ADA-000125	ADA-000125		20201031	20201031				CM15R US BK			6	1			CM15R US BK
2		ADA-000126	ADA-000126		20201031	20201031				CM15R US BK			6	1			CM15R US BK
2		ADA-000127	ADA-000127		20201031	20201031				CM15R US BK			6	1			CM15R US BK
2		ADA-000152	ADA-000152		20201031	20201031				CM15R US DR			7	1			CM15R US DR
2		ADA-000153	ADA-000153		20201031	20201031				CM15R US DR			7	1			CM15R US DR
2		ADA-000154	ADA-000154		20201031	20201031				CM15R US DR			7	1			CM15R US DR
2		ADA-000155	ADA-000155		20201031	20201031				CM15R US DR			7	1			CM15R US DR
2		ADA-000176	ADA-000176		20201031	20201031				CM30R US BK			8	1			CM30R US BK
2		ADA-000179	ADA-000179		20201031	20201031				MIGHTY 30SE			9	1			MIGHTY 30SE
2		ADA-000180	ADA-000180		20201031	20201031				MIGHTY 30SE			9	1			MIGHTY 30SE
2		ADA-000183	ADA-000183		20201031	20201031				EVO30			10	1			EVO30
2		ADA-000185	ADA-000185		20201031	20201031				EVO60			11	1			EVO60
2		ADA-000186	ADA-000186		20201031	20201031				EVO60			11	1			EVO60
2		ADA-000192	ADA-000192		20201031	20201031				FRONTLINE 30			12	1			FRONTLINE 30
2		ADA-000193	ADA-000193		20201031	20201031				FRONTLINE 30			12	1			FRONTLINE 30
2		ADA-000194	ADA-000194		20201031	20201031				FRONTLINE 30			12	1			FRONTLINE 30
2		ADA-000196	ADA-000196		20201031	20201031				KICKSTART30			13	1			KICKSTART30
2		ADA-000203	ADA-000203		20201031	20201031				RG80E-U			14	1			RG80E-U
2		ADA-000250	ADA-000250		20201031	20201031				GE15B			15	1			GE15B
2		ADA-000251	ADA-000251		20201031	20201031				GE15B			15	1			GE15B
2		ADA-000252	ADA-000252		20201031	20201031				GE15B			15	1			GE15B
2		ADA-000253	ADA-000253		20201031	20201031				GE15B			15	1			GE15B
2		ADA-000254	ADA-000254		20201031	20201031				GE15B			15	1			GE15B
2		ADA-000255	ADA-000255		20201031	20201031				GE15B			15	1			GE15B
2		ADA-000325	ADA-000325		20201031	20201031				TPM9.1000			16	1			TPM9.1000
2		ADA-000326	ADA-000326		20201031	20201031				TPM9.1000			16	1			TPM9.1000
2		ADA-000342	ADA-000342		20201031	20201031				TPM8250MK II			17	1			TPM8250MK II
2		ADA-000343	ADA-000343		20201031	20201031				TPM8250MK II			17	1			TPM8250MK II
2		ADA-000345	ADA-000345		20201031	20201031				XR-S 120US			18	1			XR-S 120US
2		ADA-000346	ADA-000346		20201031	20201031				TMA500.4			19	1			TMA500.4
2		AUD-000121	AUD-000121		20201031	20201031				DCN2			20	1			DCN2
2		AUD-000122	AUD-000122		20201031	20201031				DCN2			20	1			DCN2
2		AUD-000123	AUD-000123		20201031	20201031				DCN2			20	1			DCN2
2		AUD-000124	AUD-000124		20201031	20201031				DCN2			20	1			DCN2
2		AUD-000125	AUD-000125		20201031	20201031				DCN2			20	1			DCN2
2		AUD-000126	AUD-000126		20201031	20201031				DCN2			20	1			DCN2
2		AUD-000127	AUD-000127		20201031	20201031				DCN2			20	1			DCN2
2		AUD-000128	AUD-000128		20201031	20201031				DCN2			20	1			DCN2
2		AUD-000129	AUD-000129		20201031	20201031				DCN2			20	1			DCN2
2		AUD-000130	AUD-000130		20201031	20201031				DCN2			20	1			DCN2
2		AUD-000131	AUD-000131		20201031	20201031				DCN2			20	1			DCN2
2		AUD-000132	AUD-000132		20201031	20201031				DCN2			20	1			DCN2
2		AUD-000177	AUD-000177		20201031	20201031				DCN8			21	1			DCN8
2		AUD-000178	AUD-000178		20201031	20201031				DCN8			21	1			DCN8
2		AUD-000179	AUD-000179		20201031	20201031				DCN8			21	1			DCN8
2		AUD-000180	AUD-000180		20201031	20201031				DCN8			21	1			DCN8
2		AUD-000181	AUD-000181		20201031	20201031				DCN8			21	1			DCN8
2		AUD-000182	AUD-000182		20201031	20201031				DCN8			21	1			DCN8
2		AUD-000183	AUD-000183		20201031	20201031				DCN8			21	1			DCN8
2		AUD-000184	AUD-000184		20201031	20201031				DCN8			21	1			DCN8
2		AUD-000185	AUD-000185		20201031	20201031				DCN8			21	1			DCN8
2		AUD-000186	AUD-000186		20201031	20201031				DCN8			21	1			DCN8
2		AUD-000187	AUD-000187		20201031	20201031				DCN8			21	1			DCN8
2		AUD-000188	AUD-000188		20201031	20201031				DCN8			21	1			DCN8
2		AUD-000189	AUD-000189		20201031	20201031				DCN8			21	1			DCN8
2		AUD-000190	AUD-000190		20201031	20201031				DCN8			21	1			DCN8
2		AUD-000191	AUD-000191		20201031	20201031				DCN8			21	1			DCN8
2		AUD-000192	AUD-000192		20201031	20201031				DCN8			21	1			DCN8
2		AUD-000193	AUD-000193		20201031	20201031				DCN8			21	1			DCN8
2		AUD-000194	AUD-000194		20201031	20201031				DCN8			21	1			DCN8
2		AUD-000195	AUD-000195		20201031	20201031				DCN8			21	1			DCN8
2		AUD-000196	AUD-000196		20201031	20201031				DCN8			21	1			DCN8
2		AUD-000197	AUD-000197		20201031	20201031				DCN8			21	1			DCN8
2		AUD-000198	AUD-000198		20201031	20201031				DCN8			21	1			DCN8
2		BAJ-000002	BAJ-000002		20201031	20201031				ACTION DLX AS OPN			22	1			ACTION DLX AS OPN
2		BAJ-000003	BAJ-000003		20201031	20201031				ACTION DLX AS OPN			22	1			ACTION DLX AS OPN
2		BAJ-000004	BAJ-000004		20201031	20201031				ACTION DLX AS OPN			22	1			ACTION DLX AS OPN
2		BAJ-000011	BAJ-000011		20201031	20201031				ACTION BASS PLUS BM			23	1			ACTION BASS PLUS BM
2		BAJ-000012	BAJ-000012		20201031	20201031				ACTION BASS PLUS BM			23	1			ACTION BASS PLUS BM
2		BAJ-000013	BAJ-000013		20201031	20201031				ACTION BASS PLUS BM			23	1			ACTION BASS PLUS BM
2		BAJ-000014	BAJ-000014		20201031	20201031				ACTION BASS PLUS BM			23	1			ACTION BASS PLUS BM
2		BAJ-000035	BAJ-000035		20201031	20201031				ACTION PJ OPBC			24	1			ACTION PJ OPBC
2		BAJ-000036	BAJ-000036		20201031	20201031				ACTION PJ OPBC			24	1			ACTION PJ OPBC
2		BAJ-000037	BAJ-000037		20201031	20201031				ACTION PJ OPBC			24	1			ACTION PJ OPBC
2		BAJ-000044	BAJ-000044		20201031	20201031				ACTION BASS PLUS BK			25	1			ACTION BASS PLUS BK
2		BAJ-000045	BAJ-000045		20201031	20201031				ACTION BASS PLUS BK			25	1			ACTION BASS PLUS BK
2		BAJ-000046	BAJ-000046		20201031	20201031				ACTION BASS PLUS BK			25	1			ACTION BASS PLUS BK
2		BAJ-000055	BAJ-000055		20201031	20201031				ACTION PJ OPB			26	1			ACTION PJ OPB
2		BAJ-000056	BAJ-000056		20201031	20201031				ACTION PJ OPB			26	1			ACTION PJ OPB
2		BAJ-000072	BAJ-000072		20201031	20201031				ACTION PJ OPW			27	1			ACTION PJ OPW
2		BAJ-000073	BAJ-000073		20201031	20201031				ACTION PJ OPW			27	1			ACTION PJ OPW
2		BAJ-000074	BAJ-000074		20201031	20201031				ACTION PJ OPW			27	1			ACTION PJ OPW
2		BAJ-000075	BAJ-000075		20201031	20201031				ACTION PJ OPW			27	1			ACTION PJ OPW
2		BAJ-000076	BAJ-000076		20201031	20201031				ACTION PJ OPW			27	1			ACTION PJ OPW
2		BAJ-000077	BAJ-000077		20201031	20201031				ACTION PJ OPW			27	1			ACTION PJ OPW
2		BAJ-000078	BAJ-000078		20201031	20201031				ACTION PJ OPW			27	1			ACTION PJ OPW
2		BAJ-000079	BAJ-000079		20201031	20201031				ACTION PJ OPW			27	1			ACTION PJ OPW
2		BAJ-000086	BAJ-000086		20201031	20201031				ACTION DLX PLUS CRS			28	1			ACTION DLX PLUS CRS
2		BAJ-000087	BAJ-000087		20201031	20201031				ACTION DLX PLUS CRS			28	1			ACTION DLX PLUS CRS
2		BAJ-000088	BAJ-000088		20201031	20201031				ACTION DLX PLUS CRS			28	1			ACTION DLX PLUS CRS
2		BAJ-000102	BAJ-000102		20201031	20201031				ACTION BASS PLUS TR			29	1			ACTION BASS PLUS TR
2		BAJ-000103	BAJ-000103		20201031	20201031				ACTION BASS PLUS TR			29	1			ACTION BASS PLUS TR
2		BAJ-000104	BAJ-000104		20201031	20201031				ACTION BASS PLUS TR			29	1			ACTION BASS PLUS TR
2		BAJ-000111	BAJ-000111		20201031	20201031				B4 PLUS MH OPM			30	1			B4 PLUS MH OPM
2		BAJ-000112	BAJ-000112		20201031	20201031				B4 PLUS MH OPM			30	1			B4 PLUS MH OPM
2		BAJ-000113	BAJ-000113		20201031	20201031				B4 PLUS MH OPM			30	1			B4 PLUS MH OPM
2		BAJ-000115	BAJ-000115		20201031	20201031				A4 ULTRA RWAS W/CASE			31	1			A4 ULTRA RWAS W/CASE
2		BAJ-000124	BAJ-000124		20201031	20201031				C4 PLUS ZBMH TBB			32	1			C4 PLUS ZBMH TBB
2		BAJ-000125	BAJ-000125		20201031	20201031				C4 PLUS ZBMH TBB			32	1			C4 PLUS ZBMH TBB
2		BAJ-000132	BAJ-000132		20201031	20201031				B4 PLUS AS OPN			33	1			B4 PLUS AS OPN
2		BAJ-000133	BAJ-000133		20201031	20201031				B4 PLUS AS OPN			33	1			B4 PLUS AS OPN
2		BAJ-000134	BAJ-000134		20201031	20201031				B4 PLUS AS OPN			33	1			B4 PLUS AS OPN
2		BAJ-000135	BAJ-000135		20201031	20201031				B4 PLUS AS OPN			33	1			B4 PLUS AS OPN
2		BAJ-000136	BAJ-000136		20201031	20201031				B4 PLUS AS OPN			33	1			B4 PLUS AS OPN
2		BAJ-000138	BAJ-000138		20201031	20201031				B4FL PLUS AS OPN			34	1			B4FL PLUS AS OPN
2		BAJ-000139	BAJ-000139		20201031	20201031				B4FL PLUS AS OPN			34	1			B4FL PLUS AS OPN
2		BAJ-000151	BAJ-000151		20201031	20201031				C4 PLUS ZBMH OTAB			35	1			C4 PLUS ZBMH OTAB
2		BAJ-000152	BAJ-000152		20201031	20201031				C4 PLUS ZBMH OTAB			35	1			C4 PLUS ZBMH OTAB
2		BAJ-000155	BAJ-000155		20201031	20201031				GB34JJ 3TS			36	1			GB34JJ 3TS
2		BAJ-000156	BAJ-000156		20201031	20201031				GB34JJ 3TS			36	1			GB34JJ 3TS
2		BAJ-000168	BAJ-000168		20201031	20201031				ACTION DLX V AS OPN			37	1			ACTION DLX V AS OPN
2		BAJ-000178	BAJ-000178		20201031	20201031				ACTION BASS V PLUSBM			38	1			ACTION BASS V PLUSBM
2		BAJ-000179	BAJ-000179		20201031	20201031				ACTION BASS V PLUSBM			38	1			ACTION BASS V PLUSBM
2		BAJ-000180	BAJ-000180		20201031	20201031				ACTION BASS V PLUSBM			38	1			ACTION BASS V PLUSBM
2		BAJ-000181	BAJ-000181		20201031	20201031				ACTION BASS V PLUSBM			38	1			ACTION BASS V PLUSBM
2		BAJ-000214	BAJ-000214		20201031	20201031				ACTION DLX V PLUSCRS			39	1			ACTION DLX V PLUSCRS
2		BAJ-000215	BAJ-000215		20201031	20201031				ACTION DLX V PLUSCRS			39	1			ACTION DLX V PLUSCRS
2		BAJ-000216	BAJ-000216		20201031	20201031				ACTION DLX V PLUSCRS			39	1			ACTION DLX V PLUSCRS
2		BAJ-000218	BAJ-000218		20201031	20201031				ACTION BASS V PLUSBK			40	1			ACTION BASS V PLUSBK
2		BAJ-000219	BAJ-000219		20201031	20201031				ACTION BASS V PLUSBK			40	1			ACTION BASS V PLUSBK
2		BAJ-000220	BAJ-000220		20201031	20201031				ACTION BASS V PLUSBK			40	1			ACTION BASS V PLUSBK
2		BAJ-000221	BAJ-000221		20201031	20201031				ACTION BASS V PLUSBK			40	1			ACTION BASS V PLUSBK
2		BAJ-000222	BAJ-000222		20201031	20201031				ACTION BASS V PLUSBK			40	1			ACTION BASS V PLUSBK
2		BAJ-000223	BAJ-000223		20201031	20201031				ACTION BASS V PLUSBK			40	1			ACTION BASS V PLUSBK
2		BAJ-000224	BAJ-000224		20201031	20201031				ACTION BASS V PLUSBK			40	1			ACTION BASS V PLUSBK
2		BAJ-000225	BAJ-000225		20201031	20201031				ACTION BASS V PLUSTR			41	1			ACTION BASS V PLUSTR
2		BAJ-000231	BAJ-000231		20201031	20201031				A5 PLUS SCMS OPN			42	1			A5 PLUS SCMS OPN
2		BAJ-000242	BAJ-000242		20201031	20201031				B5 PLUS MH OPM			43	1			B5 PLUS MH OPM
2		BAJ-000253	BAJ-000253		20201031	20201031				A5 PLUS FMMH OPBC			44	1			A5 PLUS FMMH OPBC
2		BAJ-000277	BAJ-000277		20201031	20201031				A5 PLUS FMMH OPN			45	1			A5 PLUS FMMH OPN
2		BAJ-000278	BAJ-000278		20201031	20201031				A5 PLUS FMMH OPN			45	1			A5 PLUS FMMH OPN
2		BAJ-000279	BAJ-000279		20201031	20201031				A5 PLUS FMMH OPN			45	1			A5 PLUS FMMH OPN
2		BAJ-000291	BAJ-000291		20201031	20201031				B5 PLUS AS OPN			46	1			B5 PLUS AS OPN
2		BAJ-000311	BAJ-000311		20201031	20201031				C5 PLUS ZBMH OTAB			47	1			C5 PLUS ZBMH OTAB
2		BAJ-000316	BAJ-000316		20201031	20201031				C6 PLUS ZBMH OTAB			48	1			C6 PLUS ZBMH OTAB
2		BAPAS-00001	BAPAS-00001		20201031	20201031				TPS218NEO-SUB			49	1			TPS218NEO-SUB
2		BAPAS-00002	BAPAS-00002		20201031	20201031				TPS18NEO-SUB			50	1			TPS18NEO-SUB
2		BAT-000009	BAT-000009		20201031	20201031				CSD310			51	1			CSD310
2		CAB-000002	CAB-000002		20201031	20201031				RG3003HE-U			52	1			RG3003HE-U
2		CAB-000017	CAB-000017		20201031	20201031				HEADLINER 210			53	1			HEADLINER 210
2		CAB-000020	CAB-000020		20201031	20201031				HEADLINER 410			54	1			HEADLINER 410
2		CAJACT-000047	CAJACT-000047		20201031	20201031				KS-CS15A_PSS-912			55	1			KS-CS15A_PSS-912
2		CAJACT-000048	CAJACT-000048		20201031	20201031				KS-CS15A_PSS-912			55	1			KS-CS15A_PSS-912
2		CAJACT-000049	CAJACT-000049		20201031	20201031				KS-CS15A_PSS-912			55	1			KS-CS15A_PSS-912
2		CAJACT-000050	CAJACT-000050		20201031	20201031				KS-CS15A_PSS-912			55	1			KS-CS15A_PSS-912
2		CAJACT-000051	CAJACT-000051		20201031	20201031				KS-CS15A_PSS-912			55	1			KS-CS15A_PSS-912
2		CAJACT-000052	CAJACT-000052		20201031	20201031				KS-CS15A_PSS-912			55	1			KS-CS15A_PSS-912
2		CAJACT-000053	CAJACT-000053		20201031	20201031				KS-CS15A_PSS-912			55	1			KS-CS15A_PSS-912
2		CAJACT-000054	CAJACT-000054		20201031	20201031				KS-CS15A_PSS-912			55	1			KS-CS15A_PSS-912
2		CAJACT-000093	CAJACT-000093		20201031	20201031				AVANTI15A_SB-16			56	1			AVANTI15A_SB-16
2		CAJACT-000094	CAJACT-000094		20201031	20201031				AVANTI15A_SB-16			56	1			AVANTI15A_SB-16
2		CAJACT-000095	CAJACT-000095		20201031	20201031				AVANTI15A_SB-16			56	1			AVANTI15A_SB-16
2		CAJACT-000096	CAJACT-000096		20201031	20201031				AVANTI15A_SB-16			56	1			AVANTI15A_SB-16
2		CAJACT-000097	CAJACT-000097		20201031	20201031				AVANTI15A_SB-16			56	1			AVANTI15A_SB-16
2		CAJACT-000098	CAJACT-000098		20201031	20201031				AVANTI15A_SB-16			56	1			AVANTI15A_SB-16
2		CAJACT-000099	CAJACT-000099		20201031	20201031				AVANTI15A_SB-16			56	1			AVANTI15A_SB-16
2		CAJACT-000100	CAJACT-000100		20201031	20201031				AVANTI15A_SB-16			56	1			AVANTI15A_SB-16
2		CAJACT-000101	CAJACT-000101		20201031	20201031				AVANTI15A_SB-16			56	1			AVANTI15A_SB-16
2		CAJACT-000105	CAJACT-000105		20201031	20201031				ACTION15A 115V			57	1			ACTION15A 115V
2		CAJACT-000125	CAJACT-000125		20201031	20201031				TAP20A BK			58	1			TAP20A BK
2		CAJACT-000126	CAJACT-000126		20201031	20201031				TAP20A BK			58	1			TAP20A BK
2		CAJACT-000127	CAJACT-000127		20201031	20201031				TAP20A BK			58	1			TAP20A BK
2		CAJACT-000128	CAJACT-000128		20201031	20201031				TAP20A BK			58	1			TAP20A BK
2		CAJACT-000129	CAJACT-000129		20201031	20201031				TAP20A BK			58	1			TAP20A BK
2		CAJACT-000160	CAJACT-000160		20201031	20201031				TAP40A BK			59	1			TAP40A BK
2		CAJACT-000161	CAJACT-000161		20201031	20201031				TAP40A BK			59	1			TAP40A BK
2		CAJACT-000162	CAJACT-000162		20201031	20201031				TAP40A BK			59	1			TAP40A BK
2		CAJACT-000163	CAJACT-000163		20201031	20201031				TAP40A BK			59	1			TAP40A BK
2		CAJACT-000164	CAJACT-000164		20201031	20201031				TAP40A BK			59	1			TAP40A BK
2		CAJACT-000166	CAJACT-000166		20201031	20201031				ALTEA-715A			60	1			ALTEA-715A
2		CAJACT-000167	CAJACT-000167		20201031	20201031				ALTEA-715A			60	1			ALTEA-715A
2		CAJACT-000216	CAJACT-000216		20201031	20201031				ALTEA-415A			61	1			ALTEA-415A
2		CAJACT-000226	CAJACT-000226		20201031	20201031				DM115			62	1			DM115
2		CAJACT-000237	CAJACT-000237		20201031	20201031				ACTION215A 115V			63	1			ACTION215A 115V
2		CAJACT-000238	CAJACT-000238		20201031	20201031				ACTION215A 115V			63	1			ACTION215A 115V
2		CAJACT-000255	CAJACT-000255		20201031	20201031				KS-CS215A			64	1			KS-CS215A
2		CAJACT-000256	CAJACT-000256		20201031	20201031				KS-CS215A			64	1			KS-CS215A
2		CAJACT-000257	CAJACT-000257		20201031	20201031				KS-CS215A			64	1			KS-CS215A
2		CAJACT-000267	CAJACT-000267		20201031	20201031				VANTEC-215A			65	1			VANTEC-215A
2		CAJACT-000268	CAJACT-000268		20201031	20201031				VANTEC-215A			65	1			VANTEC-215A
2		CAJACT-000299	CAJACT-000299		20201031	20201031				FORZA15A (UL)			66	1			FORZA15A (UL)
2		CAJACT-000300	CAJACT-000300		20201031	20201031				FORZA15A (UL)			66	1			FORZA15A (UL)
2		CAJACT-000301	CAJACT-000301		20201031	20201031				FORZA15A (UL)			66	1			FORZA15A (UL)
2		CAJACT-000302	CAJACT-000302		20201031	20201031				FORZA15A (UL)			66	1			FORZA15A (UL)
2		CAJACT-000303	CAJACT-000303		20201031	20201031				FORZA15A (UL)			66	1			FORZA15A (UL)
2		CAJACT-000307	CAJACT-000307		20201031	20201031				VANTEC-12A			67	1			VANTEC-12A
2		CAJACT-000308	CAJACT-000308		20201031	20201031				VANTEC-12A			67	1			VANTEC-12A
2		CAJACT-000309	CAJACT-000309		20201031	20201031				VANTEC-12A			67	1			VANTEC-12A
2		CAJACT-000334	CAJACT-000334		20201031	20201031				VANTEC-15A			68	1			VANTEC-15A
2		CAJACT-000335	CAJACT-000335		20201031	20201031				VANTEC-15A			68	1			VANTEC-15A
2		CAJACT-000336	CAJACT-000336		20201031	20201031				VANTEC-15A			68	1			VANTEC-15A
2		CAJACT-000337	CAJACT-000337		20201031	20201031				VANTEC-15A			68	1			VANTEC-15A
2		CAJACT-000371	CAJACT-000371		20201031	20201031				X15A-MP			69	1			X15A-MP
2		CAJACT-000372	CAJACT-000372		20201031	20201031				X15A-MP			69	1			X15A-MP
2		CAJACT-000373	CAJACT-000373		20201031	20201031				X15A-MP			69	1			X15A-MP
2		CAJACT-000374	CAJACT-000374		20201031	20201031				X15A-MP			69	1			X15A-MP
2		CAJACT-000375	CAJACT-000375		20201031	20201031				X15A-MP			69	1			X15A-MP
2		CAJACT-000394	CAJACT-000394		20201031	20201031				DELTA15			70	1			DELTA15
2		CAJACT-000395	CAJACT-000395		20201031	20201031				DELTA15			70	1			DELTA15
2		CAJACT-000396	CAJACT-000396		20201031	20201031				DELTA15			70	1			DELTA15
2		CAJACT-000397	CAJACT-000397		20201031	20201031				DELTA15			70	1			DELTA15
2		CAJACT-000398	CAJACT-000398		20201031	20201031				DELTA15			70	1			DELTA15
2		CAJACT-000399	CAJACT-000399		20201031	20201031				DELTA15			70	1			DELTA15
2		CAJACT-000400	CAJACT-000400		20201031	20201031				DELTA15			70	1			DELTA15
2		CAJACT-000401	CAJACT-000401		20201031	20201031				DELTA15			70	1			DELTA15
2		CAJACT-000402	CAJACT-000402		20201031	20201031				DELTA15			70	1			DELTA15
2		CAJACT-000403	CAJACT-000403		20201031	20201031				DELTA15			70	1			DELTA15
2		CAJACT-000404	CAJACT-000404		20201031	20201031				DELTA15			70	1			DELTA15
2		CAJACT-000405	CAJACT-000405		20201031	20201031				DELTA15			70	1			DELTA15
2		CAJACT-000406	CAJACT-000406		20201031	20201031				DELTA15			70	1			DELTA15
2		CAJACT-000407	CAJACT-000407		20201031	20201031				DELTA15			70	1			DELTA15
2		CAJACT-000408	CAJACT-000408		20201031	20201031				DELTA15			70	1			DELTA15
2		CAJACT-000409	CAJACT-000409		20201031	20201031				DELTA15			70	1			DELTA15
2		CAJACT-000410	CAJACT-000410		20201031	20201031				DELTA15			70	1			DELTA15
2		CAJACT-000411	CAJACT-000411		20201031	20201031				DELTA15			70	1			DELTA15
2		CAJACT-000412	CAJACT-000412		20201031	20201031				DELTA15			70	1			DELTA15
2		CAJACT-000413	CAJACT-000413		20201031	20201031				DELTA15			70	1			DELTA15
2		CAJACT-000414	CAJACT-000414		20201031	20201031				DELTA15			70	1			DELTA15
2		CAJACT-000415	CAJACT-000415		20201031	20201031				DELTA15			70	1			DELTA15
2		CAJACT-000416	CAJACT-000416		20201031	20201031				DELTA15			70	1			DELTA15
2		CAJACT-000417	CAJACT-000417		20201031	20201031				DELTA15			70	1			DELTA15
2		CAJACT-000418	CAJACT-000418		20201031	20201031				DELTA15			70	1			DELTA15
2		CAJACT-000419	CAJACT-000419		20201031	20201031				DELTA15			70	1			DELTA15
2		CAJACT-000420	CAJACT-000420		20201031	20201031				DELTA15			70	1			DELTA15
2		CAJACT-000557	CAJACT-000557		20201031	20201031				SIGMA156Y			71	1			SIGMA156Y
2		CAJACT-000572	CAJACT-000572		20201031	20201031				SIGMA156BL REMATE			72	1			SIGMA156BL REMATE
2		CAJACT-000823	CAJACT-000823		20201031	20201031				SIGMA156BL			73	1			SIGMA156BL
2		CAJACT-000824	CAJACT-000824		20201031	20201031				SIGMA156BL			73	1			SIGMA156BL
2		CAJACT-000825	CAJACT-000825		20201031	20201031				SIGMA156BL			73	1			SIGMA156BL
2		CAJACT-000826	CAJACT-000826		20201031	20201031				SIGMA156BL			73	1			SIGMA156BL
2		CAJACT-000827	CAJACT-000827		20201031	20201031				SIGMA156BL			73	1			SIGMA156BL
2		CAJACT-000828	CAJACT-000828		20201031	20201031				SIGMA156BL			73	1			SIGMA156BL
2		CAJACT-000829	CAJACT-000829		20201031	20201031				SIGMA156BL			73	1			SIGMA156BL
2		CAJACT-000830	CAJACT-000830		20201031	20201031				SIGMA156BL			73	1			SIGMA156BL
2		CAJACT-000831	CAJACT-000831		20201031	20201031				SIGMA156BL			73	1			SIGMA156BL
2		CAJACT-000832	CAJACT-000832		20201031	20201031				SIGMA156BL			73	1			SIGMA156BL
2		CAJACT-000833	CAJACT-000833		20201031	20201031				SIGMA156BL			73	1			SIGMA156BL
2		CAJACT-000834	CAJACT-000834		20201031	20201031				SIGMA156BL			73	1			SIGMA156BL
2		CAJACT-000835	CAJACT-000835		20201031	20201031				SIGMA156BL			73	1			SIGMA156BL
2		CAJACT-000836	CAJACT-000836		20201031	20201031				SIGMA156BL			73	1			SIGMA156BL
2		CAJACT-000837	CAJACT-000837		20201031	20201031				SIGMA156BL			73	1			SIGMA156BL
2		CAJACT-000838	CAJACT-000838		20201031	20201031				SIGMA156BL			73	1			SIGMA156BL
2		CAJACT-000849	CAJACT-000849		20201031	20201031				AX-SPA156B			74	1			AX-SPA156B
2		CAJACT-000850	CAJACT-000850		20201031	20201031				AX-SPA156G			75	1			AX-SPA156G
2		CAJACT-001160	CAJACT-001160		20201031	20201031				SIGMA156B			76	1			SIGMA156B
2		CAJACT-001161	CAJACT-001161		20201031	20201031				SIGMA156B			76	1			SIGMA156B
2		CAJACT-001162	CAJACT-001162		20201031	20201031				SIGMA156B			76	1			SIGMA156B
2		CAJACT-001163	CAJACT-001163		20201031	20201031				SIGMA156B			76	1			SIGMA156B
2		CAJACT-001164	CAJACT-001164		20201031	20201031				SIGMA156B			76	1			SIGMA156B
2		CAJACT-001165	CAJACT-001165		20201031	20201031				SIGMA156B			76	1			SIGMA156B
2		CAJACT-001166	CAJACT-001166		20201031	20201031				SIGMA156B			76	1			SIGMA156B
2		CAJACT-001167	CAJACT-001167		20201031	20201031				SIGMA156B			76	1			SIGMA156B
2		CAJACT-001168	CAJACT-001168		20201031	20201031				SIGMA156B			76	1			SIGMA156B
2		CAJACT-001169	CAJACT-001169		20201031	20201031				SIGMA156B			76	1			SIGMA156B
2		CAJACT-001170	CAJACT-001170		20201031	20201031				SIGMA156B			76	1			SIGMA156B
2		CAJACT-001171	CAJACT-001171		20201031	20201031				SIGMA156B			76	1			SIGMA156B
2		CAJACT-001172	CAJACT-001172		20201031	20201031				SIGMA156B			76	1			SIGMA156B
2		CAJACT-001173	CAJACT-001173		20201031	20201031				SIGMA156B			76	1			SIGMA156B
