ParentKey	LineNum	SourcePath	FileName	FileExtension	Override	FreeText
AbsoluteEntry	LineNum	srcPath	FileName	FileExt	Override	FreeText
11682	0	\\192.168.10.27\Documentos_SAP\Anexos	MT1415CH+(1-1) - (02-19)	jpg	Y	MT1415CH*
11682	1	\\192.168.10.27\Documentos_SAP\Anexos	MT1415CH+(2) - (02-19)	jpg	Y	MT1415CH*
11682	2	\\192.168.10.27\Documentos_SAP\Anexos	MT1415CH+(1-3) - (12-18)	jpg	Y	MT1415CH*
11682	3	\\192.168.10.27\Documentos_SAP\Anexos	MT1415CH+(1-4) - (12-18)	jpg	Y	MT1415CH*
11683	0	\\192.168.10.27\Documentos_SAP\Anexos	MT1415B+(1) - (02-19)	jpg	Y	MT1415B*
11683	1	\\192.168.10.27\Documentos_SAP\Anexos	MT1415B+(2) - (02-19)	jpg	Y	MT1415B*
11683	2	\\192.168.10.27\Documentos_SAP\Anexos	MT1415B+(1-3) - (12-18)	jpg	Y	MT1415B*
11683	3	\\192.168.10.27\Documentos_SAP\Anexos	MT1415B+(1-4) - (12-18)	jpg	Y	MT1415B*
11684	0	\\192.168.10.27\Documentos_SAP\Anexos	MT1415RR-M+(1-1) - (02-19)	jpg	Y	MT1415RR-M*
11684	1	\\192.168.10.27\Documentos_SAP\Anexos	MT1415RR-M+(2) - (02-19)	jpg	Y	MT1415RR-M*
11684	2	\\192.168.10.27\Documentos_SAP\Anexos	MT1415RR-M+(1-3) - (12-18)	jpg	Y	MT1415RR-M*
11684	3	\\192.168.10.27\Documentos_SAP\Anexos	MT1415RR-M+(1-4) - (12-18)	jpg	Y	MT1415RR-M*
11685	0	\\192.168.10.27\Documentos_SAP\Anexos	DG1415+(1-1) - (02-19)	jpg	Y	DG1415*
11685	1	\\192.168.10.27\Documentos_SAP\Anexos	DG1415+(2-1) - (11-18)	jpg	Y	DG1415*
11685	2	\\192.168.10.27\Documentos_SAP\Anexos	DG1415+(1-3) - (11-18)	jpg	Y	DG1415*
11685	3	\\192.168.10.27\Documentos_SAP\Anexos	DG1415+(1-4) - (12-18)	jpg	Y	DG1415*
11686	0	\\192.168.10.27\Documentos_SAP\Anexos	COW2 - (11-18)	jpg	Y	COW2
11686	1	\\192.168.10.27\Documentos_SAP\Anexos	COW2(2) - (11-18)	jpg	Y	COW2
11686	2	\\192.168.10.27\Documentos_SAP\Anexos	COW2(3) - (11-18)	jpg	Y	COW2
11687	0	\\192.168.10.27\Documentos_SAP\Anexos	MSTBB1 - (11-18)	jpg	Y	MSTBB1
11687	1	\\192.168.10.27\Documentos_SAP\Anexos	MSTBB1(2) - (11-18)	jpg	Y	MSTBB1
11687	2	\\192.168.10.27\Documentos_SAP\Anexos	MSTBB1(3) - (11-18)	jpg	Y	MSTBB1
11687	3	\\192.168.10.27\Documentos_SAP\Anexos	MSTBB1(4) - (11-18)	jpg	Y	MSTBB1
11688	0	\\192.168.10.27\Documentos_SAP\Anexos	MSTCOB(1) - (11-18)	jpg	Y	MSTCOB
11688	1	\\192.168.10.27\Documentos_SAP\Anexos	MSTCOB(2) - (11-18)	jpg	Y	MSTCOB
11688	2	\\192.168.10.27\Documentos_SAP\Anexos	MSTCOB - (11-18)	jpg	Y	MSTCOB
11688	3	\\192.168.10.27\Documentos_SAP\Anexos	MSTCOB(4) - (11-18)	jpg	Y	MSTCOB
11689	0	\\192.168.10.27\Documentos_SAP\Anexos	MSTDJB(1) - (11-18)	jpg	Y	MSTDJB
11689	1	\\192.168.10.27\Documentos_SAP\Anexos	MSTDJB(2) - (11-18)	jpg	Y	MSTDJB
11689	2	\\192.168.10.27\Documentos_SAP\Anexos	MSTDJB - (11-18)	jpg	Y	MSTDJB
11689	3	\\192.168.10.27\Documentos_SAP\Anexos	MSTDJB(4) - (11-18)	jpg	Y	MSTDJB
11690	0	\\192.168.10.27\Documentos_SAP\Anexos	MC80NT(1) - (11-18)	jpg	Y	MC80NT
11690	1	\\192.168.10.27\Documentos_SAP\Anexos	MC80NT(2) - (11-18)	jpg	Y	MC80NT
11690	2	\\192.168.10.27\Documentos_SAP\Anexos	MC80NT(1-33) - (11-18)	jpg	Y	MC80NT
11690	3	\\192.168.10.27\Documentos_SAP\Anexos	MC80NT(1-4) - (11-18)	jpg	Y	MC80NT
11691	0	\\192.168.10.27\Documentos_SAP\Anexos	MCC11CB	jpg	Y	MCC11CB
11691	1	\\192.168.10.27\Documentos_SAP\Anexos	MCC11CB(2)(temp) - (12-19)	jpg	Y	MCC11CB
11691	2	\\192.168.10.27\Documentos_SAP\Anexos	MCC11CB(1-3)(temp) - (12-19)	jpg	Y	MCC11CB
11692	0	\\192.168.10.27\Documentos_SAP\Anexos	KR-G12(1-1) - (11-18)	jpg	Y	KR-G12
11692	1	\\192.168.10.27\Documentos_SAP\Anexos	KR-G12(2) - (11-18)	jpg	Y	KR-G12
11692	2	\\192.168.10.27\Documentos_SAP\Anexos	KR-G12(14-luces) - (11-18)	jpg	Y	KR-G12
11692	3	\\192.168.10.27\Documentos_SAP\Anexos	KR-G12(1-2) - (11-18)	jpg	Y	KR-G12
11693	0	\\192.168.10.27\Documentos_SAP\Anexos	KR-LG8(1-1) - (11-20)	jpg	Y	KR-LG8
11693	1	\\192.168.10.27\Documentos_SAP\Anexos	KR-LG8(1-2) - (11-20)	jpg	Y	KR-LG8
11693	2	\\192.168.10.27\Documentos_SAP\Anexos	KR-LG8(1-3) - (11-20)	jpg	Y	KR-LG8
11693	3	\\192.168.10.27\Documentos_SAP\Anexos	KR-LG8(1-4) - (11-20)	jpg	Y	KR-LG8
11694	0	\\192.168.10.27\Documentos_SAP\Anexos	KR-X8D(1-1) - (11-18)	jpg	Y	KR-X8D
11694	1	\\192.168.10.27\Documentos_SAP\Anexos	KR-X8D(2) - (11-18)	jpg	Y	KR-X8D
11694	2	\\192.168.10.27\Documentos_SAP\Anexos	KR-X8D(12-colores) - (11-18)	jpg	Y	KR-X8D
11694	3	\\192.168.10.27\Documentos_SAP\Anexos	KR-X8D(1-2) - (11-18)	jpg	Y	KR-X8D
11695	0	\\192.168.10.27\Documentos_SAP\Anexos	KR-X10D(1-1) - (11-18)	jpg	Y	KR-X10D
11695	1	\\192.168.10.27\Documentos_SAP\Anexos	KR-X10D(2) - (11-18)	jpg	Y	KR-X10D
11695	2	\\192.168.10.27\Documentos_SAP\Anexos	KR-X10D(13-colores) - (11-18)	jpg	Y	KR-X10D
11695	3	\\192.168.10.27\Documentos_SAP\Anexos	KR-X10D(1-2) - (11-18)	jpg	Y	KR-X10D
11696	0	\\192.168.10.27\Documentos_SAP\Anexos	KR-G15(1-1) - (11-18)	jpg	Y	KR-G15
11696	1	\\192.168.10.27\Documentos_SAP\Anexos	KR-G15(2) - (11-18)	jpg	Y	KR-G15
11696	2	\\192.168.10.27\Documentos_SAP\Anexos	KR-G15(14-luces) - (11-18)	jpg	Y	KR-G15
11696	3	\\192.168.10.27\Documentos_SAP\Anexos	KR-G15(1-2) - (11-18)	jpg	Y	KR-G15
11697	0	\\192.168.10.27\Documentos_SAP\Anexos	AX-DJ10(1-1) - (11-18)	jpg	Y	AX-DJ10
11697	1	\\192.168.10.27\Documentos_SAP\Anexos	AX-DJ10(2) - (11-18)	jpg	Y	AX-DJ10
11697	2	\\192.168.10.27\Documentos_SAP\Anexos	AX-DJ10(1-2) - (11-18)	jpg	Y	AX-DJ10
11697	3	\\192.168.10.27\Documentos_SAP\Anexos	AX-DJ10(1-3) - (11-18)	jpg	Y	AX-DJ10
11698	0	\\192.168.10.27\Documentos_SAP\Anexos	KR-L210(1-1) - (11-18)	jpg	Y	KR-L210
11698	1	\\192.168.10.27\Documentos_SAP\Anexos	KR-L210(2) - (11-18)	jpg	Y	KR-L210
11698	2	\\192.168.10.27\Documentos_SAP\Anexos	KR-L210(13-luces) - (11-18)	jpg	Y	KR-L210
11698	3	\\192.168.10.27\Documentos_SAP\Anexos	KR-L210(1-2) - (11-18)	jpg	Y	KR-L210
11699	0	\\192.168.10.27\Documentos_SAP\Anexos	AX-51BK(1-1) - (11-18)	jpg	Y	AX-51BK
11699	1	\\192.168.10.27\Documentos_SAP\Anexos	AX-51BK(2) - (11-18)	jpg	Y	AX-51BK
11699	2	\\192.168.10.27\Documentos_SAP\Anexos	AX-51BK(1-2) - (11-18)	jpg	Y	AX-51BK
11699	3	\\192.168.10.27\Documentos_SAP\Anexos	AX-51BK(1-3) - (11-18)	jpg	Y	AX-51BK
11700	0	\\192.168.10.27\Documentos_SAP\Anexos	AX-51BL(1-1) - (11-18)	jpg	Y	AX-51BL
11700	1	\\192.168.10.27\Documentos_SAP\Anexos	AX-51BL(2) - (11-18)	jpg	Y	AX-51BL
11700	2	\\192.168.10.27\Documentos_SAP\Anexos	AX-51BL(1-2) - (11-18)	jpg	Y	AX-51BL
11700	3	\\192.168.10.27\Documentos_SAP\Anexos	AX-51BL(1-3) - (11-18)	jpg	Y	AX-51BL
11701	0	\\192.168.10.27\Documentos_SAP\Anexos	KX100(1) - (12-18)	jpg	Y	KX100
11701	1	\\192.168.10.27\Documentos_SAP\Anexos	KX100(2) - (12-18)	jpg	Y	KX100
11701	2	\\192.168.10.27\Documentos_SAP\Anexos	KX100(3) - (12-18)	jpg	Y	KX100
11701	3	\\192.168.10.27\Documentos_SAP\Anexos	KX100(1-2) - (12-18)	jpg	Y	KX100
11702	0	\\192.168.10.27\Documentos_SAP\Anexos	QX-4524 - (11-18)	jpg	Y	QX-4524BN
11702	1	\\192.168.10.27\Documentos_SAP\Anexos	QX-4524(2) - (11-18)	jpg	Y	QX-4524BN
11702	2	\\192.168.10.27\Documentos_SAP\Anexos	QX-4524(1) - (11-18)	jpg	Y	QX-4524BN
11703	0	\\192.168.10.27\Documentos_SAP\Anexos	EV-2L31 - (11-18)	jpg	Y	EV-2L31
11703	1	\\192.168.10.27\Documentos_SAP\Anexos	EV-2L31(2) - (11-18)	jpg	Y	EV-2L31
11703	2	\\192.168.10.27\Documentos_SAP\Anexos	EV-2L31(1) - (11-18)	jpg	Y	EV-2L31
11704	0	\\192.168.10.27\Documentos_SAP\Anexos	EV-3L32 - (07-19)	jpg	Y	EV-3L32
11704	1	\\192.168.10.27\Documentos_SAP\Anexos	EV-3L32(2) - (07-19)	jpg	Y	EV-3L32
11704	2	\\192.168.10.27\Documentos_SAP\Anexos	EV-3L32(1-3) - (07-19)	jpg	Y	EV-3L32
11704	3	\\192.168.10.27\Documentos_SAP\Anexos	EV-3L32(6) - (07-19)	jpg	Y	EV-3L32
11705	0	\\192.168.10.27\Documentos_SAP\Anexos	SMXJ210L5(2) - (11-18)	jpg	Y	SMXJ210L5
11705	1	\\192.168.10.27\Documentos_SAP\Anexos	SMXJ210L5(3) - (11-18)	jpg	Y	SMXJ210L5
11706	0	\\192.168.10.27\Documentos_SAP\Anexos	SMXJ210L10(2) - (11-18)	jpg	Y	SMXJ210L10
11706	1	\\192.168.10.27\Documentos_SAP\Anexos	SMXJ210L10(3) - (11-18)	jpg	Y	SMXJ210L10
11708	0	\\192.168.10.27\Documentos_SAP\Anexos	CC-109F-C - (02-19)	jpg	Y	CC-109F-C
11708	1	\\192.168.10.27\Documentos_SAP\Anexos	CC-109F-C(1-2) - (02-19)	jpg	Y	CC-109F-C
11708	2	\\192.168.10.27\Documentos_SAP\Anexos	CC-109F-C(3) - (02-19)	jpg	Y	CC-109F-C
11708	3	\\192.168.10.27\Documentos_SAP\Anexos	CC-109F-C(4) - (02-19)	jpg	Y	CC-109F-C
11709	0	\\192.168.10.27\Documentos_SAP\Anexos	LLE-811D - (12-18)	jpg	Y	LLE-811D
11709	1	\\192.168.10.27\Documentos_SAP\Anexos	LLE-811D(2-1) - (12-18)	jpg	Y	LLE-811D
11709	2	\\192.168.10.27\Documentos_SAP\Anexos	LLE-811D(1) - (12-18)	jpg	Y	LLE-811D
11709	3	\\192.168.10.27\Documentos_SAP\Anexos	LLE-811D(8) - (12-18)	jpg	Y	LLE-811D
11712	0	\\192.168.10.27\Documentos_SAP\Anexos	AX-PAR615(1-1) - (12-18)	jpg	Y	AX-PAR615
11712	1	\\192.168.10.27\Documentos_SAP\Anexos	AX-PAR615(2) - (12-18)	jpg	Y	AX-PAR615
11712	2	\\192.168.10.27\Documentos_SAP\Anexos	AX-PAR615(1-2) - (12-18)	jpg	Y	AX-PAR615
11712	3	\\192.168.10.27\Documentos_SAP\Anexos	AX-PAR615(1-3) - (12-18)	jpg	Y	AX-PAR615
11713	0	\\192.168.10.27\Documentos_SAP\Anexos	AX-PAR3615(1-1) - (12-18)	jpg	Y	AX-PAR3615
11713	1	\\192.168.10.27\Documentos_SAP\Anexos	AX-PAR3615(2) - (12-18)	jpg	Y	AX-PAR3615
11713	2	\\192.168.10.27\Documentos_SAP\Anexos	AX-PAR3615(1-2) - (12-18)	jpg	Y	AX-PAR3615
11713	3	\\192.168.10.27\Documentos_SAP\Anexos	AX-PAR3615(1-3) - (12-18)	jpg	Y	AX-PAR3615
11714	0	\\192.168.10.27\Documentos_SAP\Anexos	GM105-Q7(1-1) - (12-18)	jpg	Y	GM105-Q7
11714	1	\\192.168.10.27\Documentos_SAP\Anexos	GM105-Q7(2) - (12-18)	jpg	Y	GM105-Q7
11714	2	\\192.168.10.27\Documentos_SAP\Anexos	GM105-Q7(1-2) - (12-18)	jpg	Y	GM105-Q7
11714	3	\\192.168.10.27\Documentos_SAP\Anexos	GM105-Q7(1-3) - (12-18)	jpg	Y	GM105-Q7
11715	0	\\192.168.10.27\Documentos_SAP\Anexos	AX-BL4B(1-1) - (12-18)	jpg	Y	AX-BL4B
11715	1	\\192.168.10.27\Documentos_SAP\Anexos	AX-BL4B(2) - (12-18)	jpg	Y	AX-BL4B
11715	2	\\192.168.10.27\Documentos_SAP\Anexos	AX-BL4B(1-2) - (12-18)	jpg	Y	AX-BL4B
11715	3	\\192.168.10.27\Documentos_SAP\Anexos	AX-BL4B(1-3) - (12-18)	jpg	Y	AX-BL4B
11716	0	\\192.168.10.27\Documentos_SAP\Anexos	AX-MH350(1-1) - (12-18)	jpg	Y	AX-MH350
11716	1	\\192.168.10.27\Documentos_SAP\Anexos	AX-MH350(2) - (12-18)	jpg	Y	AX-MH350
11716	2	\\192.168.10.27\Documentos_SAP\Anexos	AX-MH350(1-2) - (12-18)	jpg	Y	AX-MH350
11716	3	\\192.168.10.27\Documentos_SAP\Anexos	AX-MH350(1-3) - (12-18)	jpg	Y	AX-MH350
11717	0	\\192.168.10.27\Documentos_SAP\Anexos	AX-MB01(1-1) - (12-18)	jpg	Y	AX-MB01
11717	1	\\192.168.10.27\Documentos_SAP\Anexos	AX-MB01(2) - (12-18)	jpg	Y	AX-MB01
11717	2	\\192.168.10.27\Documentos_SAP\Anexos	AX-MB01(1-2) - (12-18)	jpg	Y	AX-MB01
11717	3	\\192.168.10.27\Documentos_SAP\Anexos	AX-MB01(1-3) - (12-18)	jpg	Y	AX-MB01
11718	0	\\192.168.10.27\Documentos_SAP\Anexos	AX-LA1RGB(1-1) - (12-18)	jpg	Y	AX-LA1RGB
11718	1	\\192.168.10.27\Documentos_SAP\Anexos	AX-LA1RGB(2) - (12-18)	jpg	Y	AX-LA1RGB
11718	2	\\192.168.10.27\Documentos_SAP\Anexos	AX-LA1RGB(1-2) - (12-18)	jpg	Y	AX-LA1RGB
11718	3	\\192.168.10.27\Documentos_SAP\Anexos	AX-LA1RGB(1-3) - (12-18)	jpg	Y	AX-LA1RGB
11719	0	\\192.168.10.27\Documentos_SAP\Anexos	AX-CASE350 - (12-18)	jpg	Y	AX-CASE350
11719	1	\\192.168.10.27\Documentos_SAP\Anexos	AX-CASE350(1) - (12-18)	jpg	Y	AX-CASE350
11720	0	\\192.168.10.27\Documentos_SAP\Anexos	AX-CMC02 - (11-19)	jpg	Y	AX-CMC02
11720	1	\\192.168.10.27\Documentos_SAP\Anexos	AX-CMC02(1-2) - (11-19)	jpg	Y	AX-CMC02
11720	2	\\192.168.10.27\Documentos_SAP\Anexos	AX-CMC02(1-3) - (11-19)	jpg	Y	AX-CMC02
11721	0	\\192.168.10.27\Documentos_SAP\Anexos	AX-CMC03 - (12-18)	jpg	Y	AX-CMC03
11721	1	\\192.168.10.27\Documentos_SAP\Anexos	AX-CMC03(1-2) - (12-18)	jpg	Y	AX-CMC03
11721	2	\\192.168.10.27\Documentos_SAP\Anexos	AX-CMC03(1-1) - (12-18)	jpg	Y	AX-CMC03
11721	3	\\192.168.10.27\Documentos_SAP\Anexos	AX-CMC03(1-3) - (12-18)	jpg	Y	AX-CMC03
11722	0	\\192.168.10.27\Documentos_SAP\Anexos	AX-FOM18B(1-1) - (11-19)	jpg	Y	AX-FOM18B
11722	1	\\192.168.10.27\Documentos_SAP\Anexos	AX-FOM18B(1-2) - (12-18)	jpg	Y	AX-FOM18B
11722	2	\\192.168.10.27\Documentos_SAP\Anexos	AX-FOM18B(1-3) - (11-19)	jpg	Y	AX-FOM18B
11722	3	\\192.168.10.27\Documentos_SAP\Anexos	AX-FOM18B(1-4) - (12-18)	jpg	Y	AX-FOM18B
11723	0	\\192.168.10.27\Documentos_SAP\Anexos	AX-LQ6 - (12-18)	jpg	Y	AX-LQ6
11723	1	\\192.168.10.27\Documentos_SAP\Anexos	AX-LQ6(3) - (12-18)	jpg	Y	AX-LQ6
11723	2	\\192.168.10.27\Documentos_SAP\Anexos	AX-LQ6(4) - (12-18)	jpg	Y	AX-LQ6
11724	0	\\192.168.10.27\Documentos_SAP\Anexos	AX-CP1-SILVER(1) - (12-18)	jpg	Y	AX-CP1-SILVER
11724	1	\\192.168.10.27\Documentos_SAP\Anexos	AX-CP1-SILVER - (12-18)	jpg	Y	AX-CP1-SILVER
11725	0	\\192.168.10.27\Documentos_SAP\Anexos	AX-CP1-GOLD(1) - (12-18)	jpg	Y	AX-CP1-GOLD
11725	1	\\192.168.10.27\Documentos_SAP\Anexos	AX-CP1-GOLD - (12-18)	jpg	Y	AX-CP1-GOLD
11740	0	\\192.168.10.27\Documentos_SAP\Anexos	MXi.3BT(3) - (12-18)	jpg	Y	MXi.3BT
11740	1	\\192.168.10.27\Documentos_SAP\Anexos	MXi.3BT(2) - (12-18)	jpg	Y	MXi.3BT
11740	2	\\192.168.10.27\Documentos_SAP\Anexos	MXi.3BT(1-1) - (12-18)	jpg	Y	MXi.3BT
11740	3	\\192.168.10.27\Documentos_SAP\Anexos	MXi.3BT(1-2) - (12-18)	jpg	Y	MXi.3BT
11748	0	\\192.168.10.27\Documentos_SAP\Anexos	REP-MOTOR-38W-SYN	JPG	Y	REP-MOTOR-38W-SYN
11749	0	\\192.168.10.27\Documentos_SAP\Anexos	REP-KR-USB-JACK	jpg	Y	REP-KR-USB-JACK
11750	0	\\192.168.10.27\Documentos_SAP\Anexos	REP-KR-DISPLAY(1)	jpg	Y	REP-KR-DISPLAY
11750	1	\\192.168.10.27\Documentos_SAP\Anexos	REP-KR-DISPLAY(2)	jpg	Y	REP-KR-DISPLAY
11751	0	\\192.168.10.27\Documentos_SAP\Anexos	REP-KR-LED-X10D	jpg	Y	REP-KR-LED-X10D
11752	0	\\192.168.10.27\Documentos_SAP\Anexos	REP-KR-XAMP-X10D	jpg	Y	REP-KR-XAMP-X10D
11753	0	\\192.168.10.27\Documentos_SAP\Anexos	REP-KR-CA-GRABADORA	jpg	Y	REP-KR-CA-GRABADORA
11755	0	\\192.168.10.27\Documentos_SAP\Anexos	REP-KR-XAMP-X8D(1)	jpg	Y	REP-KR-XAMP-X8D
11755	1	\\192.168.10.27\Documentos_SAP\Anexos	REP-KR-XAMP-X8D(2)	jpg	Y	REP-KR-XAMP-X8D
11756	0	\\192.168.10.27\Documentos_SAP\Anexos	REP-KR-LED-X8D	jpg	Y	REP-KR-LED-X8D
11757	0	\\192.168.10.27\Documentos_SAP\Anexos	REP-CONTROLLER-MH88	jpg	Y	REP-CONTROLLER-MH88
11758	0	\\192.168.10.27\Documentos_SAP\Anexos	REP-CONTROLLER-MH80M(2)	jpg	Y	REP-CONTROLLER-MH80M
11758	1	\\192.168.10.27\Documentos_SAP\Anexos	REP-CONTROLLER-MH80M(1)	jpg	Y	REP-CONTROLLER-MH80M
11759	0	\\192.168.10.27\Documentos_SAP\Anexos	REP-PWR-MH88	jpg	Y	REP-PWR-MH88
11760	0	\\192.168.10.27\Documentos_SAP\Anexos	REP-PWR-MH30L	jpg	Y	REP-PWR-MH30L
11761	0	\\192.168.10.27\Documentos_SAP\Anexos	REP-CONTROLLER-MH30L(1)	jpg	Y	REP-CONTROLLER-MH30L
11761	1	\\192.168.10.27\Documentos_SAP\Anexos	REP-CONTROLLER-MH30L(2)	jpg	Y	REP-CONTROLLER-MH30L
11762	0	\\192.168.10.27\Documentos_SAP\Anexos	REP-LED-MH30L	jpg	Y	REP-LED-MH30L
11763	0	\\192.168.10.27\Documentos_SAP\Anexos	REP-CONTROLLER-MH350	jpg	Y	REP-CONTROLLER-MH350
11764	0	\\192.168.10.27\Documentos_SAP\Anexos	REP-PWR-MH350	jpg	Y	REP-PWR-MH350
11765	0	\\192.168.10.27\Documentos_SAP\Anexos	REP-BULB-MH350(2)	jpg	Y	REP-BULB-MH350
11765	1	\\192.168.10.27\Documentos_SAP\Anexos	REP-BULB-MH350(1)	jpg	Y	REP-BULB-MH350
11766	0	\\192.168.10.27\Documentos_SAP\Anexos	REP-PWR-MB01	jpg	Y	REP-PWR-MB01
11767	0	\\192.168.10.27\Documentos_SAP\Anexos	REP-PCB-LED-MB01	jpg	Y	REP-PCB-LED-MB01
11768	0	\\192.168.10.27\Documentos_SAP\Anexos	REP-MOTOR-MB01	jpg	Y	REP-MOTOR-MB01
11769	0	\\192.168.10.27\Documentos_SAP\Anexos	REP-DISPLAY-MDBALL(1)	jpg	Y	REP-DISPLAY-MBALL
11769	1	\\192.168.10.27\Documentos_SAP\Anexos	REP-DISPLAY-MDBALL(2)	jpg	Y	REP-DISPLAY-MBALL
11770	0	\\192.168.10.27\Documentos_SAP\Anexos	REP-PCB-LED-MDBALL	jpg	Y	REP-PCB-LED-MBALL
11771	0	\\192.168.10.27\Documentos_SAP\Anexos	REP-PWR-MBALL	jpg	Y	REP-PWR-MBALL
11772	0	\\192.168.10.27\Documentos_SAP\Anexos	REP-CONTROLLER-LA1RGB	jpg	Y	REP-CONTROLLER-LA1RGB
11773	0	\\192.168.10.27\Documentos_SAP\Anexos	REP-LASER-LA1RGB	jpg	Y	REP-LASER-LA1RGB
11775	0	\\192.168.10.27\Documentos_SAP\Anexos	REP-CONTROLLER-GM105	jpg	Y	REP-CONTROLLER-GM105
11776	0	\\192.168.10.27\Documentos_SAP\Anexos	REP-PWR-GM105	jpg	Y	REP-PWR-GM105
11777	0	\\192.168.10.27\Documentos_SAP\Anexos	REP-CONTROLLER-PAR3615	jpg	Y	REP-CONTROLLER-PAR3615
11778	0	\\192.168.10.27\Documentos_SAP\Anexos	REP-PWR-PAR3615	jpg	Y	REP-PWR-PAR3615
11779	0	\\192.168.10.27\Documentos_SAP\Anexos	REP-CONTROLLER-PAR615	jpg	Y	REP-CONTROLLER-PAR615
11780	0	\\192.168.10.27\Documentos_SAP\Anexos	REP-LED1-2W-RGB-PAR615	jpg	Y	REP-LED1/2W-RGB-PAR615
11781	0	\\192.168.10.27\Documentos_SAP\Anexos	REP-LED1-2W-RGB-PAR3615	jpg	Y	REP-LED1/2W-RGB-PAR3615
11782	0	\\192.168.10.27\Documentos_SAP\Anexos	REP-CR-DS-530-5	jpg	Y	REP-CR-DS-530-5
11783	0	\\192.168.10.27\Documentos_SAP\Anexos	REP-LED1W-R	jpg	Y	REP-LED1W-R
11784	0	\\192.168.10.27\Documentos_SAP\Anexos	REP-LED1W-G	jpg	Y	REP-LED1W-G
11785	0	\\192.168.10.27\Documentos_SAP\Anexos	REP-LED1W-B	jpg	Y	REP-LED1W-B
11786	0	\\192.168.10.27\Documentos_SAP\Anexos	REP-PWR-MH710UV	jpg	Y	REP-PWR-MH710UV
11787	0	\\192.168.10.27\Documentos_SAP\Anexos	REP-CONTROLLER-MH710UV	jpg	Y	REP-CONTROLLER-MH710UV
11788	0	\\192.168.10.27\Documentos_SAP\Anexos	REP-LED10W-RGB-UV	jpg	Y	REP-LED10W-RGB-UV
11789	0	\\192.168.10.27\Documentos_SAP\Anexos	REP-CONTROLLER-MH20	jpg	Y	REP-CONTROLLER-MH20
11790	0	\\192.168.10.27\Documentos_SAP\Anexos	REP-PCB-LED-MH20-1W	jpg	Y	REP-PCB-LED-MH20-1W
11791	0	\\192.168.10.27\Documentos_SAP\Anexos	REP-LED-MH20-10W	jpg	Y	REP-LED-MH20-10W
11792	0	\\192.168.10.27\Documentos_SAP\Anexos	REP-PWR-GM107-Q7	jpg	Y	REP-PWR-GM107-Q7
11793	0	\\192.168.10.27\Documentos_SAP\Anexos	REP-CONTROLLER-GM107-Q7	jpg	Y	REP-CONTROLLER-GM107-Q7
11794	0	\\192.168.10.27\Documentos_SAP\Anexos	REP-LED10W-GM107	jpg	Y	REP-LED10W-GM107
11795	0	\\192.168.10.27\Documentos_SAP\Anexos	CAP-METAL - (12-18)	jpg	Y	CAP-METAL
11795	1	\\192.168.10.27\Documentos_SAP\Anexos	CAP-METAL(2) - (12-18)	jpg	Y	CAP-METAL
11795	2	\\192.168.10.27\Documentos_SAP\Anexos	CAP-METAL(3) - (12-18)	jpg	Y	CAP-METAL
11795	3	\\192.168.10.27\Documentos_SAP\Anexos	CAP-METAL(4) - (12-18)	jpg	Y	CAP-METAL
11796	0	\\192.168.10.27\Documentos_SAP\Anexos	TPS-12800R - (12-18)	jpg	Y	TPS-12800R
11796	1	\\192.168.10.27\Documentos_SAP\Anexos	TPS-12800R(2) - (12-18)	jpg	Y	TPS-12800R
11796	2	\\192.168.10.27\Documentos_SAP\Anexos	TPS-12800R(1-1) - (12-18)	jpg	Y	TPS-12800R
11796	3	\\192.168.10.27\Documentos_SAP\Anexos	TPS-12800R(1-2) - (12-18)	jpg	Y	TPS-12800R
11797	0	\\192.168.10.27\Documentos_SAP\Anexos	CA-901-5M - (12-20)	jpg	Y	CA-901-5M
11797	1	\\192.168.10.27\Documentos_SAP\Anexos	CA-901-5M(2) - (12-20)	jpg	Y	CA-901-5M
11797	2	\\192.168.10.27\Documentos_SAP\Anexos	CA-901-5M(3) - (12-20)	jpg	Y	CA-901-5M
11798	0	\\192.168.10.27\Documentos_SAP\Anexos	CA-903-1.5M - (12-18)	jpg	Y	CA-903-1.5M
11798	1	\\192.168.10.27\Documentos_SAP\Anexos	CA-903-1.5M(2) - (12-18)	jpg	Y	CA-903-1.5M
11798	2	\\192.168.10.27\Documentos_SAP\Anexos	CA-903-1.5M(3) - (12-18)	jpg	Y	CA-903-1.5M
11799	0	\\192.168.10.27\Documentos_SAP\Anexos	CA-903-3M - (12-18)	jpg	Y	CA-903-3M
11799	1	\\192.168.10.27\Documentos_SAP\Anexos	CA-903-3M(2) - (12-18)	jpg	Y	CA-903-3M
11799	2	\\192.168.10.27\Documentos_SAP\Anexos	CA-903-3M(3) - (12-18)	jpg	Y	CA-903-3M
11803	0	\\192.168.10.27\Documentos_SAP\Anexos	YW-BL401 - (12-18)	JPG	Y	YW-BL401
11803	1	\\192.168.10.27\Documentos_SAP\Anexos	YW-BL401(2) - (12-18)	JPG	Y	YW-BL401
11803	2	\\192.168.10.27\Documentos_SAP\Anexos	YW-BL401(1-3) - (12-18)	jpg	Y	YW-BL401
11803	3	\\192.168.10.27\Documentos_SAP\Anexos	YW-BL401(1-4) - (12-18)	jpg	Y	YW-BL401
11824	0	\\192.168.10.27\Documentos_SAP\Anexos	AX-PAR34S(1-1) - (01-19)	jpg	Y	AX-PAR34S
