ItemCode	InventoryWeight1	InventoryWeightUnit1	SalesUnitWeight	SalesWeightUnit	PurchaseUnitWeight	PurchaseWeightUnit
ItemCode	InventoryWeight1	InventoryWeightUnit1	SWeight1	SWght1Unit	BWeight1	BWght1Unit
CBL-7RDxMT	0.05	KG	0.05	KG	0.05	KG
CA-M012BLxMT	0.06	KG	0.06	KG	0.06	KG
CA-M012RDxMT	0.06	KG	0.06	KG	0.06	KG
CBL-7YL-100	5	KG	5	KG	5	KG
6BL	5.5	KG	5.5	KG	5.5	KG
CBL-7BL-100	5	KG	5	KG	5	KG
6BK	5.5	KG	5.5	KG	5.5	KG
CBL-7BK-100	5	KG	5	KG	5	KG
CPM-216BK	7	KG	7	KG	7	KG
CBL-7RD-100	5	KG	5	KG	5	KG
CA-M012BL	6	KG	6	KG	6	KG
CA-M012RD	6	KG	6	KG	6	KG
CBL-7BL-305	15	KG	15	KG	15	KG
CBL-7BK-305	15	KG	15	KG	15	KG
SC020BxMT	0.0915	KG	0.0915	KG	0.0915	KG
SC020B	9.15	KG	9.15	KG	9.15	KG
SSSS220L10	1.07	KG	1.07	KG	1.07	KG
SSSS220L5	0.563333333	KG	0.563333333	KG	0.563333333	KG
CPS-112BKxMT	0.16	KG	0.16	KG	0.16	KG
CPS-114BKxMT	0.08	KG	0.08	KG	0.08	KG
CPS-116BKxMT	0.0633	KG	0.0633	KG	0.0633	KG
CA-112AC12xMT	0.25	KG	0.25	KG	0.25	KG
CA-112AC14xMT	0.17	KG	0.17	KG	0.17	KG
14RB-ExMT	0.0525	KG	0.0525	KG	0.0525	KG
16RB-ExMT	0.0425	KG	0.0425	KG	0.0425	KG
18RB-ExMT	0.0333	KG	0.0333	KG	0.0333	KG
20RB-ExMT	0.028333	KG	0.028333	KG	0.028333	KG
22RB-ExMT	0.014	KG	0.014	KG	0.014	KG
24RB-ExMT	0.015	KG	0.015	KG	0.015	KG
CF-10XMT NT	0.007	KG	0.007	KG	0.007	KG
CF-12XMT NT	0.009	KG	0.009	KG	0.009	KG
CF-14XMT NT	0.011	KG	0.011	KG	0.011	KG
2X12DXMT	0.05	KG	0.05	KG	0.05	KG
2X14DxMT	0.0525	KG	0.0525	KG	0.0525	KG
2X16DxMT	0.04	KG	0.04	KG	0.04	KG
2X18DxMT	0.0325	KG	0.0325	KG	0.0325	KG
2X22DXMT	0.01875	KG	0.01875	KG	0.01875	KG
CPS-112BK	16	KG	16	KG	16	KG
CPS-114BK	8	KG	8	KG	8	KG
CPS-116BK	6.33	KG	6.33	KG	6.33	KG
14RB-100E	5.25	KG	5.25	KG	5.25	KG
16RB-100E	4.25	KG	4.25	KG	4.25	KG
18RB-100E	3.5	KG	3.5	KG	3.5	KG
20RB-100E	3.125	KG	3.125	KG	3.125	KG
22RB-100E	1.4	KG	1.4	KG	1.4	KG
2X12D-100	5	KG	5	KG	5	KG
2X16D-100	4	KG	4	KG	4	KG
2X18D-100	3.25	KG	3.25	KG	3.25	KG
2X22D-100	1.875	KG	1.875	KG	1.875	KG
18RB-300E	10	KG	10	KG	10	KG
20RB-300E	8.5	KG	8.5	KG	8.5	KG
22RB-300E	4.5	KG	4.5	KG	4.5	KG
24RB-300E	4.5	KG	4.5	KG	4.5	KG
CA-112AC12	12.5	KG	12.5	KG	12.5	KG
CA-112AC14	8.5	KG	8.5	KG	8.5	KG
2X14D-100	5.25	KG	5.25	KG	5.25	KG
CA-0215	0.13	KG	0.13	KG	0.13	KG
SGJJ130L015	0.051	KG	0.051	KG	0.051	KG
JC40-MF10	0.082	KG	0.082	KG	0.082	KG
JC40-MF15	0.11	KG	0.11	KG	0.11	KG
JC40-MF20	0.113	KG	0.113	KG	0.113	KG
JC40-MM10	0.082	KG	0.082	KG	0.082	KG
JC40-MM15	0.11	KG	0.11	KG	0.11	KG
JC40-MM20	0.113	KG	0.113	KG	0.113	KG
CA-1015	0.148	KG	0.148	KG	0.148	KG
CA-1030	0.25333	KG	0.25333	KG	0.25333	KG
CA-1515	0.15	KG	0.15	KG	0.15	KG
CA-1015LP	0.114	KG	0.114	KG	0.114	KG
PW-0 REDXMT	0.0746	KG	0.0746	KG	0.0746	KG
PW-4 REDXMT	0.0525	KG	0.0525	KG	0.0525	KG
PW-8 REDXMT	0.06234	KG	0.06234	KG	0.06234	KG
PW-4-250 RED	4	KG	4	KG	4	KG
PW-8-250 RED	4.75	KG	4.75	KG	4.75	KG
CA-10L15	0.15	KG	0.15	KG	0.15	KG
LLT-706CxMT	0.172	KG	0.172	KG	0.172	KG
LLT-708CxMT	0.0954	KG	0.0954	KG	0.0954	KG
AC-5517	0.066666	KG	0.066666	KG	0.066666	KG
DL-7450	0.06	KG	0.06	KG	0.06	KG
HP-7450	0.054666	KG	0.054666	KG	0.054666	KG
HP-4817	0.055	KG	0.055	KG	0.055	KG
SS-5030	0.067	KG	0.067	KG	0.067	KG
SN-6544	0.0565	KG	0.0565	KG	0.0565	KG
TO-5525	0.055	KG	0.055	KG	0.055	KG
CA-435-2	0.01666	KG	0.01666	KG	0.01666	KG
CA-4100GRxMT	0.0525	KG	0.0525	KG	0.0525	KG
TA-312IV	0.065	KG	0.065	KG	0.065	KG
TA-314IV	0.07	KG	0.07	KG	0.07	KG
TA-318IV	0.09	KG	0.09	KG	0.09	KG
TA-314GR OF	0.08	KG	0.08	KG	0.08	KG
TA-312BK	0.065	KG	0.065	KG	0.065	KG
TA-314BK	0.07	KG	0.07	KG	0.07	KG
TA-318BK	0.09	KG	0.09	KG	0.09	KG
TA-332IV	0.0371428	KG	0.0371428	KG	0.0371428	KG
TA-334IV	0.065	KG	0.065	KG	0.065	KG
TA-338IV	0.07	KG	0.07	KG	0.07	KG
TA-338BK	0.07	KG	0.07	KG	0.07	KG
